date,aqi,pm25,pm10,no2,so2,co,o3,city,dayofweek,is_weekend,day,month,month_sin,month_cos,pm25_lag_1,pm25_lag_2,pm25_lag_3,pm25_lag_7,pm25_lag_14,pm25_lag_21,pm25_lag_28,pm25_roll_3_mean,pm25_roll_7_mean,pm25_roll_14_mean,pm25_roll_7_std,pm25_diff_1,sin_1,cos_1,sin_2,cos_2,sin_3,cos_3,target_t+1
2020-10-09,50.0,27.5,54.0,41.5,57.0,0.53,47.5,Chennai,4,0,9,10,-0.8660254037844386,0.5000000000000001,32.45,35.2,38.5,31.9,35.75,38.5,62.15,35.383333333333326,31.821428571428573,34.57142857142858,5.5586162204019125,-4.950000000000003,-0.9915497906051816,0.12972668480625174,-0.2572609343110866,-0.9663419744983588,0.9248025743285079,-0.38044736628785414,30.25
2020-10-10,55.0,30.25,59.4,45.65,62.7,0.58,52.25,Chennai,5,1,10,10,-0.8660254037844386,0.5000000000000001,27.5,32.45,35.2,20.9,34.1,33.0,27.5,31.716666666666658,31.192857142857147,33.98214285714286,5.792123140627401,2.75,-0.9891715794849546,0.14676370920374043,-0.290348980088269,-0.9569208273215198,0.9039461929224015,-0.4276462092677737,63.8
2020-10-11,116.0,63.8,125.28,96.28,132.24,1.22,110.2,Chennai,6,1,11,10,-0.8660254037844386,0.5000000000000001,30.25,27.5,32.45,34.1,31.9,34.65,28.6,30.066666666666663,32.528571428571425,33.70714285714286,3.7360693630760182,33.55,-0.9865006565801182,0.16375730385847118,-0.32309337555234346,-0.9463670908660087,0.8806828564301498,-0.4737063503796759,37.95
2020-10-12,69.0,37.95,74.52,57.27,78.66,0.72,65.55,Chennai,0,0,12,10,-0.8660254037844386,0.5000000000000001,63.8,30.25,27.5,29.7,32.45,34.1,24.2,40.51666666666666,36.771428571428565,35.98571428571429,12.471095151818673,-25.849999999999994,-0.9835378122597298,0.18070244009239203,-0.35545536519693227,-0.934693256289311,0.8550745085896938,-0.518505144391156,25.85
2020-10-13,47.0,25.85,50.76,39.01,53.58,0.49,44.65,Chennai,1,0,13,10,-0.8660254037844386,0.5000000000000001,37.95,63.8,30.25,38.5,59.4,37.95,26.4,43.99999999999999,37.95,36.37857142857143,12.07497412005512,-12.100000000000001,-0.9802839232770918,0.19759410356706683,-0.3873966461222885,-0.9219131404710545,0.8271893372462522,-0.5619233046832157,28.6
2020-10-14,52.0,28.6,56.16,43.16,59.28,0.55,49.4,Chennai,2,0,14,10,-0.8660254037844386,0.5000000000000001,25.85,37.95,63.8,35.2,27.5,36.85,31.9,42.533333333333324,36.142857142857146,33.98214285714286,12.897526525508347,2.75,-0.9767399525103051,0.2144272957675092,-0.4188794133697402,-0.9080418696596663,0.797101592787195,-0.6038452208771027,29.7
2020-10-15,54.0,29.7,58.32,44.82,61.56,0.57,51.3,Chennai,3,0,15,10,-0.8660254037844386,0.5000000000000001,28.6,25.85,37.95,32.45,40.15,38.5,31.35,30.799999999999994,35.2,34.06071428571429,13.215268946689442,1.0999999999999979,-0.9729069486773351,0.231197035481334,-0.44986640466678046,-0.8930958615692856,0.7648913904341258,-0.6441592666722646,34.1
2020-10-16,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai,4,0,16,10,-0.8660254037844386,0.5000000000000001,29.7,28.6,25.85,27.5,31.9,35.75,38.5,28.049999999999994,34.80714285714286,33.31428571428572,13.350824836298495,4.400000000000002,-0.9687860460256837,0.24789836027275722,-0.48032094452978985,-0.8770928059481565,0.7306444969184924,-0.682758097075914,34.1
2020-10-17,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai,5,1,17,10,-0.8660254037844386,0.5000000000000001,34.1,29.7,28.6,30.25,20.9,34.1,33.0,30.799999999999994,35.75,33.471428571428575,12.97658147073672,0.0,-0.9643784639967455,0.2645263279510712,-0.5102069876723069,-0.8600516436414447,0.69445210210888,-0.7195389342325804,34.1
2020-10-18,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai,6,1,18,10,-0.8660254037844386,0.5000000000000001,34.1,34.1,29.7,63.8,34.1,31.9,34.65,32.633333333333326,36.3,34.41428571428572,12.78478913918154,0.0,-0.9596855068649524,0.28107601803312854,-0.5394891616674108,-0.8419925441732808,0.6564105761979392,-0.7544038410927462,34.1
2020-10-19,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai,0,0,19,10,-0.8660254037844386,0.5000000000000001,34.1,34.1,34.1,37.95,29.7,32.45,34.1,34.1,32.05714285714286,34.41428571428572,4.148938475826249,0.0,-0.9547085633518235,0.29754253319936813,-0.568132808813662,-0.8229368818746058,0.6166212130956422,-0.7872599821916891,32.45
2020-10-20,59.0,32.45,63.72,48.97,67.26,0.62,56.05,Chennai,1,0,20,10,-0.8660254037844386,0.5000000000000001,34.1,34.1,34.1,25.85,38.5,59.4,37.95,34.1,31.507142857142856,34.728571428571435,3.4305525030512847,-1.6499999999999986,-0.9494491062150142,0.31392100074303836,-0.5961040271552012,-0.8029072105849786,0.5751899607119733,-0.8180198708443204,28.05
2020-10-21,51.0,28.05,55.08,42.33,58.14,0.54,48.45,Chennai,2,0,21,10,-0.8660254037844386,0.5000000000000001,32.45,34.1,34.1,28.6,35.2,27.5,36.85,33.550000000000004,32.45,34.29642857142858,2.3549593060888077,-4.400000000000002,-0.9439086918125085,0.33020657401208553,-0.6233697106072758,-0.7819272369584022,0.532227138847444,-0.8466016020976239,37.95
2020-10-22,69.0,37.95,74.52,57.27,78.66,0.72,65.55,Chennai,3,0,22,10,-0.8660254037844386,0.5000000000000001,28.05,32.45,34.1,29.7,32.45,40.15,38.5,31.53333333333333,32.371428571428574,33.78571428571429,2.508960133677277,9.900000000000002,-0.9380889596420661,0.3463944338433662,-0.6498975881398518,-0.7600217924046676,0.4878471454423198,-0.8729290708206366,34.1
2020-10-23,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai,4,0,23,10,-0.8660254037844386,0.5000000000000001,37.95,28.05,32.45,34.1,27.5,31.9,35.75,32.81666666666666,33.550000000000004,34.17857142857143,2.944769374105142,-3.8500000000000014,-0.9319916318560629,0.3624797899887287,-0.6756562619728765,-0.7372168036994543,0.4421681519670706,-0.8969321743510072,35.75
2020-10-24,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai,5,1,24,10,-0.8660254037844386,0.5000000000000001,34.1,37.95,28.05,34.1,30.25,20.9,34.1,33.36666666666667,33.55,34.650000000000006,2.944769374105142,1.6499999999999986,-0.9256185127518927,0.3784578825324879,-0.7006152447379038,-0.7135392622980512,0.3953117887649234,-0.918546999158713,44.0
2020-10-25,80.0,44.0,86.4,66.4,91.2,0.84,76.0,Chennai,6,1,25,10,-0.8660254037844386,0.5000000000000001,35.75,34.1,37.95,34.1,63.8,34.1,31.9,35.93333333333333,33.785714285714285,35.04285714285715,3.0599175214531775,8.25,-0.9189714882380278,0.3943239833000072,-0.7247449955623096,-0.6890171923888313,0.3474028211842759,-0.9377159910299099,48.95
2020-10-26,89.0,48.95,96.12,73.87,101.46,0.93,84.55,Chennai,0,0,26,10,-0.8660254037844386,0.5000000000000001,44.0,35.75,34.1,34.1,37.95,29.7,32.45,37.949999999999996,35.2,33.62857142857143,4.939804314612832,4.950000000000003,-0.9120525252759653,0.41007339725680186,-0.7480169550331204,-0.6636796177245303,0.29856881736372165,-0.9543881083175904,59.95
2020-10-27,109.0,59.95,117.72,90.47,124.26,1.14,103.55,Chennai,1,0,27,10,-0.8660254037844386,0.5000000000000001,48.95,44.0,35.75,32.45,25.85,38.5,59.4,42.9,37.32142857142857,34.41428571428572,7.103511874585823,11.0,-0.9048636712981579,0.425701463897905,-0.770403578999317,-0.6375565272703615,0.24893980855376546,-0.9685189578512207,39.05
2020-10-28,71.0,39.05,76.68,58.93,80.94,0.75,67.45,Chennai,2,0,28,10,-0.8660254037844386,0.5000000000000001,59.95,48.95,44.0,28.05,28.6,35.2,27.5,50.96666666666667,41.25,36.85000000000001,10.669621986431107,-20.900000000000006,-0.8974070536021568,0.44120355862696264,-0.791878371172418,-0.6106788397098086,0.19864794288017304,-0.9800709131432661,34.65
2020-10-29,63.0,34.65,68.04,52.29,71.82,0.66,59.85,Chennai,3,0,29,10,-0.8660254037844386,0.5000000000000001,39.05,59.95,48.95,37.95,29.7,32.45,40.15,49.31666666666666,42.82142857142857,37.596428571428575,9.095413548544581,-4.399999999999999,-0.8896848787211052,0.4565750941247368,-0.8124159144868873,-0.5830783668499755,0.1478271334705289,-0.9890132145779885,42.9
2020-10-30,78.0,42.9,84.24,64.74,88.92,0.82,74.1,Chennai,4,0,30,10,-0.8660254037844386,0.5000000000000001,34.65,39.05,59.95,34.1,34.1,27.5,31.9,44.54999999999999,42.35,37.95,9.467884311361967,8.25,-0.8816994317707852,0.4718115217065756,-0.8319919011831944,-0.5547877759698511,0.09661270188120549,-0.99532205131566,64.9
2020-10-31,118.0,64.9,127.44,97.94,134.52,1.24,112.1,Chennai,5,1,31,10,-0.8660254037844386,0.5000000000000001,42.9,34.65,39.05,35.75,34.1,30.25,20.9,38.86666666666667,43.607142857142854,38.57857142857143,8.746638810205392,22.000000000000007,-0.8734530757734243,0.486908332668424,-0.8505831615778893,-0.5258405511561107,0.04514101777397078,-0.9989806246941579,38.5
2020-11-01,70.0,38.5,75.6,58.1,79.8,0.74,66.5,Chennai,6,1,1,11,-0.5000000000000004,0.8660254037844384,64.9,42.9,34.65,44.0,34.1,63.8,34.1,47.48333333333333,47.771428571428565,40.77857142857143,11.024852876677388,-26.400000000000006,-0.8649482509584351,0.5018610596210309,-0.8681676914867152,-0.4962709536721121,-0.006450864198102747,-0.9999791929590823,35.2
2020-11-02,64.0,35.2,69.12,53.12,72.96,0.67,60.8,Chennai,0,0,2,11,-0.5000000000000004,0.8660254037844384,38.5,64.9,42.9,48.95,34.1,37.95,29.7,48.76666666666667,46.98571428571428,41.09285714285715,11.523154743302545,-3.299999999999997,-0.8561874740403063,0.516665277811931,-0.8847246782682606,-0.46611398140704036,-0.0580255693287744,-0.9983150972033187,29.7
2020-11-03,54.0,29.7,58.32,44.82,61.56,0.57,51.3,Chennai,1,0,3,11,-0.5000000000000004,0.8660254037844384,35.2,38.5,64.9,59.95,32.45,25.85,38.5,46.199999999999996,45.021428571428565,41.17142857142858,12.279619196825621,-5.5000000000000036,-0.847173337473877,0.5313166064347815,-0.9002345254572964,-0.43540532745325505,-0.10944576864891273,-0.9939927684469584,23.65
2020-11-04,43.0,23.65,46.44,35.69,49.02,0.45,40.85,Chennai,2,0,4,11,-0.5000000000000004,0.8660254037844384,29.7,35.2,38.5,39.05,28.05,28.6,35.2,34.46666666666666,40.699999999999996,40.97500000000001,11.444758625676675,-6.050000000000001,-0.8379085086871808,0.5458107099257257,-0.9146788759587124,-0.4041813378607507,-0.16057454459498788,-0.9870237158387393,24.75
2020-11-05,45.0,24.75,48.6,37.35,51.3,0.47,42.75,Chennai,3,0,5,11,-0.5000000000000004,0.8660254037844384,23.65,29.7,35.2,34.65,37.95,29.7,32.45,29.516666666666662,38.5,40.660714285714285,13.16558012394443,1.1000000000000014,-0.8283957292921144,0.56014329924635,-0.9280406337745423,-0.3724789686188281,-0.21127575558217693,-0.977426496010406,42.9
2020-11-06,78.0,42.9,84.24,64.74,88.92,0.82,74.1,Chennai,4,0,6,11,-0.5000000000000004,0.8660254037844384,24.75,23.65,29.7,42.9,34.1,34.1,27.5,26.033333333333328,37.08571428571429,39.71785714285714,14.143511889606103,18.15,-0.8186378142731447,0.5743101331528881,-0.9403039842383982,-0.3403357419158238,-0.26141439851115,-0.9652266636656147,33.55
2020-11-07,61.0,33.55,65.88,50.63,69.54,0.64,57.95,Chennai,5,1,7,11,-0.5000000000000004,0.8660254037844384,42.9,24.75,23.65,64.9,35.75,34.1,30.25,30.433333333333326,37.08571428571429,40.34642857142858,14.143511889606103,-9.350000000000001,-0.8086376511543116,0.5883070194512706,-0.9514544127333389,-0.30778970172872455,-0.31085696824350095,-0.950456703534916,30.8
2020-11-08,56.0,30.8,60.48,46.48,63.84,0.59,53.2,Chennai,6,1,8,11,-0.5000000000000004,0.8660254037844384,33.55,42.9,24.75,38.5,44.0,34.1,63.8,33.73333333333333,32.607142857142854,40.189285714285724,7.055696786488039,-2.7499999999999964,-0.7983981991447774,0.602129816237642,-0.9614787218710181,-0.2748793687952471,-0.35947181308841725,-0.9331559438780456,40.15
2020-11-09,73.0,40.15,78.84,60.59,83.22,0.77,69.35,Chennai,0,0,9,11,-0.5000000000000004,0.8660254037844384,30.8,33.55,42.9,35.2,48.95,34.1,37.95,35.74999999999999,31.50714285714286,39.246428571428574,6.567180303818195,9.349999999999998,-0.7879224882631221,0.6157744331240541,-0.9703650471118365,-0.24164369502149957,-0.40712948535425547,-0.9133704517637842,30.25
2020-11-10,55.0,30.25,59.4,45.65,62.7,0.58,52.25,Chennai,1,0,10,11,-0.5000000000000004,0.8660254037844384,40.15,30.8,33.55,29.7,59.95,32.45,25.85,34.83333333333333,32.214285714285715,38.61785714285715,7.260952318493013,-9.899999999999999,-0.7772136184407381,0.6292368324488442,-0.9781028708075092,-0.2081220173794905,-0.45370308603134446,-0.8911529104063087,56.65
2020-11-11,103.0,56.65,111.24,85.49,117.42,1.08,97.85,Chennai,2,0,11,11,-0.5000000000000004,0.8660254037844384,30.25,40.15,30.8,23.65,39.05,28.05,28.6,33.73333333333333,32.292857142857144,36.496428571428574,7.232129041726991,26.4,-0.7662747586044906,0.6425130304714681,-0.9846830346495279,-0.1743540113487405,-0.49906860268853526,-0.8665624788845366,51.7
2020-11-12,94.0,51.7,101.52,78.02,107.16,0.99,89.3,Chennai,3,0,12,11,-0.5000000000000004,0.8660254037844384,56.65,30.25,40.15,24.75,34.65,37.95,29.7,42.349999999999994,37.00714285714286,37.75357142857143,10.62090817567834,-4.949999999999996,-0.7551091457389965,0.6555990985513349,-0.9900977505087094,-0.14037964395735403,-0.5431052396834323,-0.8396646346181322,27.5
2020-11-13,50.0,27.5,54.0,41.5,57.0,0.53,47.5,Chennai,4,0,13,11,-0.5000000000000004,0.8660254037844384,51.7,56.65,30.25,42.9,42.9,34.1,34.1,46.199999999999996,40.857142857142854,38.971428571428575,10.317518620103916,-24.200000000000003,-0.7437200839287426,0.6684911643103625,-0.9943406096530513,-0.10623912647795192,-0.5856957398073481,-0.8105309990194842,31.35
2020-11-14,57.0,31.35,61.56,47.31,64.98,0.6,54.15,Chennai,5,1,14,11,-0.5000000000000004,0.8660254037844384,27.5,51.7,56.65,33.55,64.9,35.75,34.1,45.28333333333333,38.65714285714286,37.871428571428574,11.394934129231478,3.8500000000000014,-0.7321109433803463,0.6811854127788846,-0.9974065903329596,-0.07197286683452125,-0.6267266965083302,-0.7792391467859885,53.9
2020-11-15,98.0,53.9,105.84,81.34,111.72,1.03,93.1,Chennai,6,1,15,11,-0.5000000000000004,0.8660254037844384,31.35,27.5,51.7,30.8,38.5,44.0,34.1,36.849999999999994,38.34285714285714,35.47500000000001,11.587976116483457,22.549999999999997,-0.7202851594252713,0.693678087524546,-0.9992920637248697,-0.03762142177657681,-0.6660888558609745,-0.7458723993404085,22.0
2020-11-16,40.0,22.0,43.2,33.2,45.6,0.42,38.0,Chennai,0,0,16,11,-0.5000000000000004,0.8660254037844384,53.9,31.35,27.5,40.15,35.2,48.95,34.1,37.58333333333333,41.642857142857146,36.575,12.346302704704392,-31.9,-0.7082462315032508,0.7059654917638989,-0.9999947982262414,-0.003225448877112704,-0.703677407479013,-0.7105196029692743,23.65
2020-11-17,43.0,23.65,46.44,35.69,49.02,0.45,40.85,Chennai,1,0,17,11,-0.5000000000000004,0.8660254037844384,22.0,53.9,31.35,30.25,29.7,59.95,32.45,35.74999999999999,39.050000000000004,35.63214285714286,14.440337022844512,1.6499999999999986,-0.6959977221267399,0.718043989456349,-0.9995139620968314,0.03117434158877866,-0.7393922635959216,-0.6732748922501857,28.6
2020-11-18,52.0,28.6,56.16,43.16,59.28,0.55,49.4,Chennai,2,0,18,11,-0.5000000000000004,0.8660254037844384,23.65,22.0,53.9,56.65,23.65,39.05,28.05,33.18333333333333,38.107142857142854,35.2,15.30052909138083,4.950000000000003,-0.683543255826725,0.7299100063801018,-0.9978501244431209,0.06553723482760056,-0.7731383255706026,-0.6342374393978055,20.9
2020-11-19,38.0,20.9,41.04,31.54,43.32,0.4,36.1,Chennai,3,0,19,11,-0.5000000000000004,0.8660254037844384,28.6,23.65,22.0,51.7,24.75,34.65,37.95,24.749999999999996,34.1,35.55357142857143,13.157919035065307,-7.700000000000003,-0.6708865180801575,0.741560031189844,-0.995005254544735,0.09982255971656483,-0.8048257371083429,-0.593511190196118,29.15
2020-11-20,53.0,29.15,57.24,43.99,60.42,0.56,50.35,Chennai,4,0,20,11,-0.5000000000000004,0.8660254037844384,20.9,28.6,23.65,27.5,42.9,42.9,34.1,24.383333333333326,29.699999999999996,35.27857142857143,11.311830090661752,8.25,-0.6580312542193666,0.7529906164558011,-0.9909827195236496,0.13398973694097466,-0.8343701235229537,-0.5512045872199278,36.3
2020-11-21,66.0,36.3,71.28,54.78,75.24,0.69,62.7,Chennai,5,1,21,11,-0.5000000000000004,0.8660254037844384,29.15,20.9,28.6,31.35,33.55,64.9,35.75,26.216666666666658,29.935714285714283,34.29642857142858,11.275479083898354,7.149999999999999,-0.6449812683237474,0.7641983796838948,-0.9857872803589421,0.16799832702298056,-0.8616928164028502,-0.507430281082755,39.05
2020-11-22,71.0,39.05,76.68,58.93,80.94,0.75,67.45,Chennai,6,1,22,11,-0.5000000000000004,0.8660254037844384,36.3,29.15,20.9,53.9,30.8,38.5,44.0,28.783333333333328,30.642857142857142,34.49285714285715,11.531277342205321,2.75,-0.6317404220940748,0.775180004316675,-0.9794250862518059,0.2018080781848005,-0.8867210630829929,-0.462304830479811,41.8
2020-11-23,76.0,41.8,82.08,63.08,86.64,0.8,72.2,Chennai,0,0,23,11,-0.5000000000000004,0.8660254037844384,39.05,36.3,29.15,22.0,40.15,35.2,48.95,34.83333333333333,28.52142857142857,35.08214285714286,7.025006354852286,2.75,-0.618312633709784,0.7859322407147263,-0.9719036673475087,0.23537897398974097,-0.909388220364791,-0.41594839182494553,47.3
2020-11-24,86.0,47.3,92.88,71.38,98.04,0.9,81.7,Chennai,1,0,24,11,-0.5000000000000004,0.8660254037844384,41.8,39.05,36.3,23.65,30.25,29.7,59.95,39.04999999999999,31.349999999999998,35.2,7.893985051924071,5.5,-0.604701876669482,0.7964519071183185,-0.9632319258228703,0.2686712807048131,-0.9296339319682667,-0.3684843993077861,25.85
2020-11-25,47.0,25.85,50.76,39.01,53.58,0.49,44.65,Chennai,2,0,25,11,-0.5000000000000004,0.8660254037844384,47.3,41.8,39.05,28.6,56.65,23.65,39.05,42.71666666666666,34.72857142857143,36.41785714285715,9.02865148397302,-21.449999999999996,-0.5909121786151558,0.8067358905889153,-0.9534201253498678,0.3016455943285804,-0.9474042892438834,-0.3200392362231421,46.2
2020-11-26,84.0,46.2,90.72,69.72,95.76,0.88,79.8,Chennai,3,0,26,11,-0.5000000000000004,0.8660254037844384,25.85,47.3,41.8,20.9,51.7,24.75,34.65,38.31666666666666,34.33571428571428,34.21785714285714,9.392271392201277,20.35,-0.5769476201403175,0.8167811479303523,-0.9424798789477866,0.33426288722884784,-0.9626519747161467,-0.2707418984477712,33.0
2020-11-27,60.0,33.0,64.8,49.8,68.4,0.63,57.0,Chennai,4,0,27,11,-0.5000000000000004,0.8660254037844384,46.2,25.85,47.3,29.15,27.5,42.9,42.9,39.78333333333333,37.949999999999996,33.825,8.145448626891826,-13.200000000000003,-0.5628123335824821,0.8265847065893737,-0.9304241352383132,0.3664845543348818,-0.9753363880767845,-0.22072365096049892,33.0
2020-11-28,60.0,33.0,64.8,49.8,68.4,0.63,57.0,Chennai,5,1,28,11,-0.5000000000000004,0.8660254037844384,33.0,46.2,25.85,36.3,31.35,33.55,64.9,35.01666666666666,38.5,34.21785714285715,7.561249896677175,0.0,-0.5485105018003629,0.8361436655352441,-0.917267163119863,0.3982724588294283,-0.985423754291951,-0.1701176783204986,36.85
2020-11-29,67.0,36.85,72.36,55.61,76.38,0.7,63.65,Chennai,6,1,29,11,-0.5000000000000004,0.8660254037844384,33.0,33.0,46.2,39.05,53.9,30.8,38.5,37.4,38.028571428571425,34.33571428571429,7.81973236662962,3.8500000000000014,-0.5340463569360725,0.8454551961182266,-0.9030245348792233,0.42958897728661805,-0.9928872135356965,-0.11905873003404742,39.05
2020-11-30,71.0,39.05,76.68,58.93,80.94,0.75,67.45,Chennai,0,0,30,11,-0.5000000000000004,0.8660254037844384,36.85,33.0,33.0,41.8,22.0,40.15,35.2,34.283333333333324,37.714285714285715,33.11785714285715,7.816047289909128,2.1999999999999957,-0.519424179162785,0.8545165429066116,-0.8877131077605751,0.4603970442021339,-0.9977068927101168,-0.0676827617545518,48.95
2020-12-01,89.0,48.95,96.12,73.87,101.46,0.93,84.55,Chennai,1,0,1,12,-2.4492935982947064e-16,1.0,39.05,36.85,33.0,47.3,23.65,30.25,29.7,36.3,37.32142857142857,34.33571428571429,7.643671518695377,9.900000000000006,-0.5046482954181549,0.8633250245020995,-0.8713510040136427,0.49066019586310117,-0.9998699583618593,-0.01612657327065528,38.5
2020-12-02,70.0,38.5,75.6,58.1,79.8,0.74,66.5,Chennai,2,0,2,12,-2.4492935982947064e-16,1.0,48.95,39.05,36.85,25.85,28.6,56.65,23.65,41.61666666666666,37.557142857142864,36.142857142857146,8.018906231080257,-10.450000000000003,-0.4897230781238972,0.8718780343332749,-0.8539575894446086,0.5203426135057105,-0.9993706508539969,0.03547255575312449,29.15
2020-12-03,53.0,29.15,57.24,43.99,60.42,0.56,50.35,Chennai,3,0,3,12,-2.4492935982947064e-16,1.0,38.5,48.95,39.05,46.2,20.9,51.7,24.75,42.166666666666664,39.364285714285714,36.85000000000001,6.148015552850843,-9.350000000000001,-0.47465294389193585,0.8801730414269223,-0.835553450495215,0.5494091657094377,-0.9962102997023294,0.08697723131368856,24.2
2020-12-04,44.0,24.2,47.52,36.52,50.16,0.46,41.8,Chennai,4,0,4,12,-2.4492935982947064e-16,1.0,29.15,38.5,48.95,33.0,29.15,27.5,42.9,38.86666666666667,36.92857142857143,37.439285714285724,6.362183662264205,-4.949999999999999,-0.4594423522174453,0.888207591156989,-0.8161603698771159,0.5778254499778019,-0.9903973200352559,0.13825031091098083,26.4
2020-12-05,48.0,26.4,51.84,39.84,54.72,0.5,45.6,Chennai,5,1,5,12,-2.4492935982947064e-16,1.0,24.2,29.15,38.5,33.0,36.3,31.35,33.55,30.61666666666666,35.67142857142857,37.08571428571429,7.941287529050201,2.1999999999999993,-0.44409580415922006,0.8959793059709447,-0.7958013007903731,0.6055578334563513,-0.9819471901866469,0.1891552687200364,61.6
2020-12-06,112.0,61.6,120.96,92.96,127.68,1.18,106.4,Chennai,6,1,6,12,-2.4492935982947064e-16,1.0,26.4,24.2,29.15,36.85,39.05,53.9,30.8,26.58333333333333,34.72857142857143,36.37857142857143,8.669720158058634,35.2,-0.42861784100772654,0.9034858860933441,-0.7745003397565638,0.6325734927397505,-0.9708824104813838,0.23955655912092605,35.75
2020-12-07,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai,0,0,7,12,-2.4492935982947064e-16,1.0,61.6,26.4,24.2,39.05,41.8,22.0,40.15,37.4,38.26428571428572,37.989285714285714,13.422919276549441,-25.85,-0.41301304294128083,0.9107251102063585,-0.7522826980987228,0.6588404527207674,-0.9572324433233134,0.2893199776186908,35.75
2020-12-08,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai,1,0,8,12,-2.4492935982947064e-16,1.0,35.75,61.6,26.4,48.95,47.3,23.65,30.25,41.24999999999999,37.792857142857144,37.557142857142864,13.448650135838582,0.0,-0.3972860276706911,0.9176948361071031,-0.7291746721017938,0.6843276244352857,-0.9410336347451204,0.3383130181923057,35.2
2020-12-09,64.0,35.2,69.12,53.12,72.96,0.67,60.8,Chennai,2,0,9,12,-2.4492935982947064e-16,1.0,35.75,35.75,61.6,38.5,25.85,28.6,56.65,44.36666666666667,35.90714285714286,36.732142857142854,12.516636548058392,-0.5499999999999972,-0.3814414490727928,0.924393001341555,-0.7052036118889417,0.709004841858496,-0.9223291176290562,0.38640522612098105,30.25
2020-12-10,55.0,30.25,59.4,45.65,62.7,0.58,52.25,Chennai,3,0,10,12,-2.4492935982947064e-16,1.0,35.2,35.75,35.75,29.15,46.2,20.9,51.7,35.56666666666666,35.43571428571429,37.40000000000001,12.464740747595297,-4.950000000000003,-0.3654839958133111,0.9308176238148564,-0.6803978890506103,0.7328428976086713,-0.9011686968561573,0.43346854534853535,37.95
2020-12-11,69.0,37.95,74.52,57.27,78.66,0.72,65.55,Chennai,4,0,11,12,-2.4492935982947064e-16,1.0,30.25,35.2,35.75,24.2,33.0,29.15,27.5,33.73333333333333,35.59285714285714,36.260714285714286,12.378927948043716,7.700000000000003,-0.3494183899593994,0.9369668023778543,-0.6547868630645532,0.7558135775163621,-0.8776087166898414,0.47937765946069044,57.75
2020-12-12,105.0,57.75,113.4,87.15,119.7,1.1,99.75,Chennai,5,1,12,12,-2.4492935982947064e-16,1.0,37.95,30.25,35.2,26.4,33.0,36.3,31.35,34.46666666666666,37.557142857142864,36.61428571428572,11.315013204125059,19.799999999999997,-0.3332493855822941,0.9428387173896835,-0.6284008465466205,0.777889694018047,-0.8517119107469199,0.524010325367574,71.5
2020-12-13,130.0,71.5,140.4,107.9,148.2,1.37,123.5,Chennai,6,1,13,12,-2.4492935982947064e-16,1.0,57.75,37.95,30.25,61.6,36.85,39.05,53.9,41.98333333333333,42.035714285714285,38.38214285714287,12.322361593383624,13.75,-0.3169817673505313,0.9484316312562195,-0.6012710693734877,0.7990451183346673,-0.8235472349556038,0.5672476988027183,40.15
2020-12-14,73.0,40.15,78.84,60.59,83.22,0.77,69.35,Chennai,0,0,14,12,-2.4492935982947064e-16,1.0,71.5,57.75,37.95,35.75,39.05,41.8,22.0,55.73333333333333,43.449999999999996,40.85714285714287,15.17907001982227,-31.35,-0.3006203491140599,0.9537438889442704,-0.5734296417196554,0.8192548113970816,-0.7931896839451812,0.6089746507720527,47.85
2020-12-15,87.0,47.85,93.96,72.21,99.18,0.91,82.65,Chennai,1,0,15,12,-2.4492935982947064e-16,1.0,40.15,71.5,57.75,35.75,48.95,47.3,23.65,56.46666666666667,44.07857142857143,40.9357142857143,14.895521058997842,7.700000000000003,-0.2841699724797692,0.9587739184713189,-0.5449095160526304,0.8384948534816944,-0.7607200913564139,0.6490800741100355,37.95
2020-12-16,69.0,37.95,74.52,57.27,78.66,0.72,65.55,Chennai,2,0,16,12,-2.4492935982947064e-16,1.0,47.85,40.15,71.5,35.2,38.5,25.85,28.6,53.166666666666664,45.80714285714286,40.85714285714287,14.463760131544552,-9.899999999999999,-0.26763550537876996,0.9635202313707016,-0.5157444481311342,0.8567424725213008,-0.7262249146041605,0.6874571793269597,32.45
2020-12-17,59.0,32.45,63.72,48.97,67.26,0.62,56.05,Chennai,3,0,17,12,-2.4492935982947064e-16,1.0,37.95,47.85,40.15,30.25,29.15,46.2,20.9,41.98333333333333,46.199999999999996,40.81785714285714,14.161832508542124,-5.5,-0.25102184062588107,0.9679814231320737,-0.4859689570525459,0.8739760710575896,-0.6897960046655875,0.7240037789593317,35.2
2020-12-18,64.0,35.2,69.12,53.12,72.96,0.67,60.8,Chennai,4,0,18,12,-2.4492935982947064e-16,1.0,32.45,37.95,47.85,37.95,24.2,33.0,29.15,39.416666666666664,46.51428571428572,41.05357142857144,13.767798004937552,2.75,-0.23433389447180475,0.9721561736170157,-0.4556182843969665,0.8901752518033541,-0.651530361506809,0.7586225596664041,49.5
